mmsi,v_name,v_class,v_callsign,v_imo,v_flag,v_system,v_mmsi,v_source
356846000,NEW FANTASY,Bulk Carrier,3FOB6,9110999, Panama,,356846000,VesselFinder
356847000,BLUEBELL,Bulk Carrier,3FOC6,9123180, Panama,,356847000,VesselFinder
356849000,SHIN KORYU,Bulk Carrier,3FSQ3,9398149, Panama,,356849000,VesselFinder
356852000,NAVIOS ARC,Bulk Carrier,HOUR,9267431, Panama,,356852000,VesselFinder
356856000,SEA BOSS,Bulk Carrier,3EPJ5,8603224, Panama,,356856000,VesselFinder
356874000,RUBIN OAK,Bulk Carrier,3FZM6,9146948, Panama,,356874000,VesselFinder
356881000,SAN NIKOLAS,Bulk Carrier,3FOZ6,9139971, Panama,,356881000,VesselFinder
356882000,JP CARETTA,Bulk Carrier,3EQK,9442835, Panama,,356882000,VesselFinder
356885000,WEI SHENG,Bulk Carrier,HOUX,7715977, Panama,,356885000,VesselFinder
356890000,F.D. VITTORIO RAIOLA,Bulk Carrier,3FJJ9,9553062, Panama,,356890000,VesselFinder
356910000,SILVER BELL,Bulk Carrier,3FMV,8716033, Panama,,356910000,VesselFinder
356911000,NICHIRIN,Bulk Carrier,3FAZ4,9478913, Panama,,356911000,VesselFinder
356914000,GLORIOUS SAWARA,Bulk Carrier,3FOH4,9550280, Panama,,356914000,VesselFinder
356917000,MV SABRINA 1,Bulk Carrier,HPZW,9274927, Panama,,356917000,VesselFinder
356928000,ANSAC KATHRYN,Bulk Carrier,3EGJ,9310745, Panama,,356928000,VesselFinder
356930000,MARITIME SETOSHIO,Bulk Carrier,H3AQ,9302827, Panama,,356930000,VesselFinder
356939000,DUBAI FAITH,Bulk Carrier,3FQH6,9140009, Panama,,356939000,VesselFinder
356961000,NBA RUBENS,Bulk Carrier,3FMO,9477220, Panama,,356961000,VesselFinder
356969000,MONTE AZUL,Bulk Carrier,3FAE5,9550254, Panama,,356969000,VesselFinder
356972000,HOKKAIDO BULKER,Bulk Carrier,3FKN9,9580015, Panama,,356972000,VesselFinder
356977000,SG FOUNDATION,Bulk Carrier,3FTC,9483293, Panama,,356977000,VesselFinder
357008000,MIGHTY OCEAN,Bulk Carrier,3EMG4,9331892, Panama,,357008000,VesselFinder
357013000,BULK NEPTUNE,Bulk Carrier,3FYC6,9430844, Panama,,357013000,VesselFinder
357054000,CARDINAL VICTORY,Bulk Carrier,3FUH3,9558165, Panama,,357054000,VesselFinder
357055000,MAGNATE,Bulk Carrier,H9ZN,9320269, Panama,,357055000,VesselFinder
357069000,CENTURY VENUS,Bulk Carrier,3FXD2,9490260, Panama,,357069000,VesselFinder
357070000,BAO SHAN,Bulk Carrier,3EGJ9,9323455, Panama,,357070000,VesselFinder
357083000,NORTH FORTUNE,Bulk Carrier,3EVF5,9443827, Panama,,357083000,VesselFinder
357091000,OCEAN FORTUNE,Bulk Carrier,3EMX6,8307533, Panama,,357091000,VesselFinder
357103000,GUMA,Bulk Carrier,3FHJ4,9520807, Panama,,357103000,VesselFinder
357130000,GLORY ACE,Bulk Carrier,3FAF9,9181120, Panama,,357130000,VesselFinder
357140000,MEDI GENOVA,Bulk Carrier,H9ZX,9286918, Panama,,357140000,VesselFinder
357142000,TEAL ARROW,Bulk Carrier,3FAQ9,9186780, Panama,,357142000,VesselFinder
357169000,ASAHI MARU,Bulk Carrier,3FAZ2,9594389, Panama,,357169000,VesselFinder
357172000,RBD CAPRI,Bulk Carrier,3EPN5,9362255, Panama,,357172000,VesselFinder
357207000,GOLDEN BIRD,Bulk Carrier,3FWW9,8517580, Panama,,357207000,VesselFinder
357212000,HANJIN DANGJIN,Bulk Carrier,3FUT,9490894, Panama,,357212000,VesselFinder
357222000,HANJIN NEW ORLEANS,Bulk Carrier,3FSQ4,9079133, Panama,,357222000,VesselFinder
357236000,GLORY APOLLO,Bulk Carrier,3FVS,9072044, Panama,,357236000,VesselFinder
357289000,NORD LUNA,Bulk Carrier,3FHF9,9317468, Panama,,357289000,VesselFinder
357291000,KIRRIBILLI,Bulk Carrier,3FAI8,9461178, Panama,,357291000,VesselFinder
357292000,REBORN,Bulk Carrier,3FFF9,9184847, Panama,,357292000,VesselFinder
357297000,WINNING JOY,Bulk Carrier,9V2707,9171618, Singapore,,564604000,VesselFinder
357314000,OCEAN ROAD,Bulk Carrier,3FGU5,9503201, Panama,,357314000,VesselFinder
357330000,ULTRA CORY,Bulk Carrier,3EFQ8,9675743, Panama,,357330000,VesselFinder
357349000,KOHJU,Bulk Carrier,H3XI,9198240, Panama,,357349000,VesselFinder
357381000,BULK PANGAEA,Bulk Carrier,3FHP9,9187722, Panama,,357381000,VesselFinder
357387000,GRAND FUTURE,Bulk Carrier,3EWD9,9624469, Panama,,357387000,VesselFinder
357393000,MARITIME TABONEO,Bulk Carrier,H3GH,9286853, Panama,,357393000,VesselFinder
357412000,HAKUYO,Bulk Carrier,3FSP4,9514963, Panama,,357412000,VesselFinder
357417000,WONDERFUL SW,Bulk Carrier,H9OO,9597434, Panama,,357417000,VesselFinder
357427000,CAPE MAGNOLIA,Bulk Carrier,3FGP2,9573787, Panama,,357427000,VesselFinder
357437000,MARITIME VICTORY,Bulk Carrier,3EVP9,9550292, Panama,,357437000,VesselFinder
357446000,ELLY,Bulk Carrier,3FIZ9,9164706, Panama,,357446000,VesselFinder
357457000,TAN BINH 69,Bulk Carrier,3FJK9,9191436, Panama,,357457000,VesselFinder
357467000,MINERAL ANTWERPEN,Bulk Carrier,HOYD,9224740, Panama,,357467000,VesselFinder
357475000,ACTIVE,Bulk Carrier,V2GO7,9343821, Antigua & Barbuda,,304031000,VesselFinder
357478000,JEWEL OF NIPPON,Bulk Carrier,3EZR9,9476288, Panama,,357478000,VesselFinder
357501000,DA YING,Bulk Carrier,HOWX,9254525, Panama,,357501000,VesselFinder
357504000,PACIFIC TALENT,Bulk Carrier,3FZD3,9626950, Panama,,357504000,VesselFinder
357507000,SEA WELLINGTON,Bulk Carrier,3EQQ2,8921822, Panama,,357507000,VesselFinder
357544000,SRI PREM VARSHA,Bulk Carrier,3FDD4,9311165, Panama,,357544000,VesselFinder
357545000,ZHONG JIAN,Bulk Carrier,3FER5,9124172, Panama,,357545000,VesselFinder
357550000,TENNEI MARU,Bulk Carrier,H3DT,9440966, Panama,,357550000,VesselFinder
357557000,CECILIA,Bulk Carrier,3FML9,9195303, Panama,,357557000,VesselFinder
357558000,ROCHESTER CASTLE,Bulk Carrier,3ECK4,9137430, Panama,,357558000,VesselFinder
357601000,PAGONA,Bulk Carrier,3FNT9,9196395, Panama,,357601000,VesselFinder
357607000,PACIFIC DREAM,Bulk Carrier,3FRP4,9666649, Panama,,357607000,VesselFinder
357629000,NORDIC OSHIMA,Bulk Carrier,H3II,9687227, Panama,,357629000,VesselFinder
357641000,MARITIME PUTIAN,Bulk Carrier,H3PJ,9227704, Panama,,357641000,VesselFinder
357649000,IVS BEACHWOOD,Bulk Carrier,3FGS2,9590929, Panama,,357649000,VesselFinder
357654000,TRITON GANNET,Bulk Carrier,3FOV7,9414151, Panama,,357654000,VesselFinder
357656000,OCEAN FALCON,Bulk Carrier,3FOS6,9595163, Panama,,357656000,VesselFinder
357658000,MARLIN V,Bulk Carrier,3EYO3,9668398, Panama,,357658000,VesselFinder
357673000,SPRING BRIGHT,Bulk Carrier,3FLF5,9557862, Panama,,357673000,VesselFinder
357684000,JUPITER CHARM,Bulk Carrier,3FBN5,9557238, Panama,,357684000,VesselFinder
357707000,TEN YOSHI MARU,Bulk Carrier,3EVN9,9520912, Panama,,357707000,VesselFinder
357710000,SAMOS WARRIOR,Bulk Carrier,SVCA2,9579626, Greece,,241334000,VesselFinder
357711000,NORD CREST,Bulk Carrier,3EZV6,9557056, Panama,,357711000,VesselFinder
357712000,BISAN CLOVER,Bulk Carrier,H9ON,9673147, Panama,,357712000,VesselFinder
357769000,KAPETAN NONDAS,Bulk Carrier,3FGK5,9629823, Panama,,357769000,VesselFinder
357778000,HUA JIN XI,Bulk Carrier,3EQC5,8015192, Panama,,357778000,VesselFinder
357779000,LUYANG EAGLE,Bulk Carrier,3FTC9,9213569, Panama,,357779000,VesselFinder
357798000,ATLANTIC SPIRIT,Bulk Carrier,3ELO6,9316983, Panama,,357798000,VesselFinder
357841000,STX VIVA,Bulk Carrier,3FDN3,9453494, Panama,,357841000,VesselFinder
357873000,HANJIN SAIJO,Bulk Carrier,H8XX,9513749, Panama,,357873000,VesselFinder
357880000,MARITIME HARMONY,Bulk Carrier,3EOP9,9442990, Panama,,357880000,VesselFinder
357887000,AMIS CHAMPION,Bulk Carrier,HPPY,9636369, Panama,,357887000,VesselFinder
357901000,HONGWANG2,Bulk Carrier,3FPV3,8308886, Panama,,357901000,VesselFinder
357920000,DIAMOND WIND,Bulk Carrier,YJTW8,9570474, Vanuatu,,577270000,VesselFinder
357927000,BULK JAPAN,Bulk Carrier,D5GP4,9310290, Liberia,,636016529,VesselFinder
357932000,NOBLE HAWK,Bulk Carrier,3EMY3,9331933, Panama,,357932000,VesselFinder
357943000,SHIN_SAKAIDE,Bulk Carrier,3FXV9,9196802, Panama,,357943000,VesselFinder
357948000,SUN PACIFIC,Bulk Carrier,3FJS7,8202032, Panama,,357948000,VesselFinder
357952000,PACIFIC TREASURE,Bulk Carrier,3EZA3,9604988, Panama,,357952000,VesselFinder
357955000,POLLUX STAR,Bulk Carrier,HOLT,9448578, Panama,,357955000,VesselFinder
357960000,NORD EMPEROR,Bulk Carrier,3FXC7,9478951, Panama,,357960000,VesselFinder
357984000,NIKKEI DRAGON,Bulk Carrier,3FXY2,9355501, Panama,,357984000,VesselFinder
366163000,TEXASENTERPRISE,Bulk Carrier,KSDF,7821154, USA,,366163000,VesselFinder
366787040,MCKEE SONS,Bulk Carrier,WCZ9703,5216458, USA,,366787040,VesselFinder
370013000,SINO GRACE,Bulk Carrier,3FZQ9,8807454, Panama,,370013000,VesselFinder
370016000,CLIPPER IMABARI,Bulk Carrier,3ERD7,9445136, Panama,,370016000,VesselFinder
370023000,HONEST SPRING,Bulk Carrier,3ERE8,9397872, Panama,,370023000,VesselFinder
370057000,TIVOLI,Bulk Carrier,3FJQ7,9146807, Panama,,370057000,VesselFinder
370064000,ROYAL ACCORD,Bulk Carrier,3EUA9,9393187, Panama,,370064000,VesselFinder
370074000,ATLANTIC TREASURE,Bulk Carrier,3ERK,9370381, Panama,,370074000,VesselFinder
370084000,ORIENTAL II,Bulk Carrier,3FOG,8403155, Panama,,370084000,VesselFinder
370087000,INFINITY RIVER,Bulk Carrier,3ERL,9445069, Panama,,370087000,VesselFinder
370090000,OCEAN RICH,Bulk Carrier,3FIO4,8123078, Panama,,370090000,VesselFinder
370096000,LOWLANDS SERENITY,Bulk Carrier,3FST4,9581758, Panama,,370096000,VesselFinder
370107000,SAKURA WAVE,Bulk Carrier,3FAK3,9554183, Panama,,370107000,VesselFinder
370126000,CENTURY PEARL,Bulk Carrier,3ERP4,9370393, Panama,,370126000,VesselFinder
370128000,TOKOMARU BAY,Bulk Carrier,3FVU9,9604782, Panama,,370128000,VesselFinder
370130000,TOHOKU MARU,Bulk Carrier,3FUH8,9477816, Panama,,370130000,VesselFinder
370135000,NORD OCEAN,Bulk Carrier,3FKP3,9438640, Panama,,370135000,VesselFinder
370137000,PAN HOPE,Bulk Carrier,3EZL9,9468724, Panama,,370137000,VesselFinder
370138000,ZHONG XING HAI,Bulk Carrier,3FXV2,9516507, Panama,,370138000,VesselFinder
370148000,SHINY HALO,Bulk Carrier,3EUW9,9581784, Panama,,370148000,VesselFinder
370149000,MERCURY OCEAN,Bulk Carrier,3ERR5,9480942, Panama,,370149000,VesselFinder
370155000,HYUNDAI SUCCESS,Bulk Carrier,3FEY3,9490911, Panama,,370155000,VesselFinder
370166000,SEIYO EXPLORER,Bulk Carrier,3FTI5,9135523, Panama,,370166000,VesselFinder
370170000,CLIPPER PHOENIX,Bulk Carrier,3FHU2,9478743, Panama,,370170000,VesselFinder
370205000,ZILOS,Bulk Carrier,HPIG,9199206, Panama,,370205000,VesselFinder
370206000,HANJIN HIROSE,Bulk Carrier,3EVW6,9442536, Panama,,370206000,VesselFinder
370212000,M.V.BELLE MASUKA,Bulk Carrier,3ERY7,9370317, Panama,,370212000,VesselFinder
370215000,TBC PRINCESS,Bulk Carrier,3FMO9,9606871, Panama,,370215000,VesselFinder
370216000,HANJIN DALRYMPLE BAY,Bulk Carrier,3FJC,9458389, Panama,,370216000,VesselFinder
370232000,QUEEN HALO,Bulk Carrier,3FFO9,9425928, Panama,,370232000,VesselFinder
370234000,XO TIGER,Bulk Carrier,3EAY8,9142215, Panama,,370234000,VesselFinder
370258000,CAPE CANARY,Bulk Carrier,3FMW3,9482237, Panama,,370258000,VesselFinder
370261000,CIELO DI TOKYO,Bulk Carrier,3ESC5,9380817, Panama,,370261000,VesselFinder
370272000,OCEAN COBALT,Bulk Carrier,3ESD9,9439137, Panama,,370272000,VesselFinder
370295000,GLOBAL MERMAID,Bulk Carrier,3FCM4,9392157, Panama,,370295000,VesselFinder
370317000,FIRST I,Bulk Carrier,3ESJ5,9423487, Panama,,370317000,VesselFinder
370325000,WANGARATTA,Bulk Carrier,3FPT5,9461166, Panama,,370325000,VesselFinder
370326000,JEWEL OF DUBAI,Bulk Carrier,3FOR2,9419943, Panama,,370326000,VesselFinder
370329000,HEILAN BRIGHT,Bulk Carrier,HP5266,9587958, Panama,,370329000,VesselFinder
370347000,SHOYO,Bulk Carrier,3ESL5,9362982, Panama,,370347000,VesselFinder
370357000,SRI PREM VIDYA,Bulk Carrier,3FLF4,9326275, Panama,,370357000,VesselFinder
370362000,CAPE ETERNITY,Bulk Carrier,3FIW9,9603362, Panama,,370362000,VesselFinder
370377000,LADY Z,Bulk Carrier,3EWI7,9465784, Panama,,370377000,VesselFinder
370379000,PACIFIC ENDURANCE,Bulk Carrier,3FQY,9573775, Panama,,370379000,VesselFinder
370386000,GLOBAL AQUARIUS,Bulk Carrier,3FEA2,9550436, Panama,,370386000,VesselFinder
370400000,SHIN,Bulk Carrier,3ESR2,9337169, Panama,,370400000,VesselFinder
370403000,RESTORER,Bulk Carrier,3ESR6,9109732, Panama,,370403000,VesselFinder
370410000,ISHIZUCHI,Bulk Carrier,3ESS5,9332793, Panama,,370410000,VesselFinder
370422000,REIYO,Bulk Carrier,3EZH4,9568201, Panama,,370422000,VesselFinder
370434000,GAILLARDIA SW,Bulk Carrier,3FQO8,9397717, Panama,,370434000,VesselFinder
370435000,NAVIOS STELLAR,Bulk Carrier,3FCJ,9498781, Panama,,370435000,VesselFinder
370442000,DAWNLIGHT,Bulk Carrier,3ESV9,9110236, Panama,,370442000,VesselFinder
370460000,IVS SHIKRA,Bulk Carrier,3ESY3,9370329, Panama,,370460000,VesselFinder
370488000,HARUKA,Bulk Carrier,3FZL2,9589619, Panama,,370488000,VesselFinder
370495000,BERGE VINSON,Bulk Carrier,3ETB,8800286, Panama,,370495000,VesselFinder
370516000,PRETTY IVY,Bulk Carrier,3FMK2,9502817, Panama,,370516000,VesselFinder
370532000,SUIKAI,Bulk Carrier,3ETD8,9374179, Panama,,370532000,VesselFinder
370560000,GLOBAL BAY,Bulk Carrier,3FMP5,9512161, Panama,,370560000,VesselFinder
370572000,CAPE AMANDA,Bulk Carrier,3FZB,9552410, Panama,,370572000,VesselFinder
370603000,JEWEL OF KURE,Bulk Carrier,3FEH9,9514078, Panama,,370603000,VesselFinder
370604000,NAVIOS LUZ,Bulk Carrier,3FJV2,9481295, Panama,,370604000,VesselFinder
370615000,MARITIME UNITY,Bulk Carrier,3ETN3,9403140, Panama,,370615000,VesselFinder
370625000,TRITON SWALLOW,Bulk Carrier,3FSY,9479034, Panama,,370625000,VesselFinder
370640000,GIANT ACE,Bulk Carrier,3EVK,9501851, Panama,,370640000,VesselFinder
370676000,MY MERAY,Bulk Carrier,V3TJ6,9000302, Belize,,312495000,VesselFinder
370714000,POAVOSA WISDOM,Bulk Carrier,3FKE4,9515644, Panama,,370714000,VesselFinder
370715000,TENKO MARU,Bulk Carrier,HPRN,9440928, Panama,,370715000,VesselFinder
370727000,MAIZURU DAIKOKU,Bulk Carrier,3FGG5,9410442, Panama,,370727000,VesselFinder
370732000,TENSHIN MARU,Bulk Carrier,3FMU2,9440849, Panama,,370732000,VesselFinder
370733000,NORD TRAVELLER,Bulk Carrier,3FWJ2,9456551, Panama,,370733000,VesselFinder
370734000,M/V POLARIS MELODY,Bulk Carrier,3FHJ9,9455387, Panama,,370734000,VesselFinder
370735000,BRILLIANT VENUS,Bulk Carrier,3FNW3,9326392, Panama,,370735000,VesselFinder
370797000,FRONTIER NEIGE,Bulk Carrier,3FWS4,9482251, Panama,,370797000,VesselFinder
370803000,BULK LEO,Bulk Carrier,3FUY2,9389215, Panama,,370803000,VesselFinder
370815000,ZOSCO LISHUI,Bulk Carrier,3FPV5,9493614, Panama,,370815000,VesselFinder
370832000,BAO AN,Bulk Carrier,H8CZ,9362994, Panama,,370832000,VesselFinder
370853000,BAOGANG GLORY,Bulk Carrier,3FYB,9325300, Panama,,370853000,VesselFinder
370867000,OCEAN RAINBOW,Bulk Carrier,HPKG,9598024, Panama,,370867000,VesselFinder
370876000,HANJIN IMABARI,Bulk Carrier,3FZO,9439034, Panama,,370876000,VesselFinder
370883000,STAR LILY,Bulk Carrier,3FRM5,9370422, Panama,,370883000,VesselFinder
370885000,IRIS SKY,Bulk Carrier,3FQE7,9470777, Panama,,370885000,VesselFinder
370887000,WU FENG,Bulk Carrier,3FTJ6,8401793, Panama,,370887000,VesselFinder
370890000,SEA RACER,Bulk Carrier,3FXL3,9214252, Panama,,370890000,VesselFinder
370900000,PAN BEGONIA,Bulk Carrier,3FSM3,9441879, Panama,,370900000,VesselFinder
370913000,LOWLANDS QUEEN,Bulk Carrier,3FTU4,9464417, Panama,,370913000,VesselFinder
370922000,CORETALENT OL,Bulk Carrier,3EKW9,9597410, Panama,,370922000,VesselFinder
370927000,CHANG FENG 1,Bulk Carrier,3FDF8,8223335, Panama,,370927000,VesselFinder
370937000,GLORY NAVIGATOR,Bulk Carrier,3FVN7,9336907, Panama,,370937000,VesselFinder
370939000,YUAN AN HAI,Bulk Carrier,3FPO3,9446128, Panama,,370939000,VesselFinder
370956000,KUMANO MARU,Bulk Carrier,3FZI6,9326380, Panama,,370956000,VesselFinder
370957000,LAKE DYNASTY,Bulk Carrier,3FZB2,9409089, Panama,,370957000,VesselFinder
370960000,OKEANOS BLISS,Bulk Carrier,3FOR6,9464390, Panama,,370960000,VesselFinder
370971000,KEY HUNTER,Bulk Carrier,3FXQ3,9461312, Panama,,370971000,VesselFinder
371003000,KADOKA,Bulk Carrier,HP7085,8907905, Panama,,371003000,VesselFinder
371004000,MAPLE ISLAND,Bulk Carrier,3EUV4,9478925, Panama,,371004000,VesselFinder
371013000,GRIKOS,Bulk Carrier,3EGF7,9325099, Panama,,371013000,VesselFinder
371040000,SUIGO,Bulk Carrier,3EWI4,9536791, Panama,,371040000,VesselFinder
371043000,BARU SATU,Bulk Carrier,H9AN,9233624, Panama,,371043000,VesselFinder
371047000,MARITIME NEWANDA,Bulk Carrier,3EAX2,9302798, Panama,,371047000,VesselFinder
371058000,LOWLANDS CAMELLIA,Bulk Carrier,3EGG3,9304289, Panama,,371058000,VesselFinder
371061000,POAVOSA WISDOM VI,Bulk Carrier,3EXT5,9589724, Panama,,371061000,VesselFinder
371065000,SANTA LUCIA,Bulk Carrier,3EGG4,9336024, Panama,,371065000,VesselFinder
371092000,MEDI BANGKOK,Bulk Carrier,3EGY4,9377688, Panama,,371092000,VesselFinder
371112000,TIAN FA HAI,Bulk Carrier,3FSY4,9516521, Panama,,371112000,VesselFinder
371117000,BRIGHT HOPE,Bulk Carrier,HPTM,9573945, Panama,,371117000,VesselFinder
371120000,SEA EMPIRE,Bulk Carrier,3FNP9,9431537, Panama,,371120000,VesselFinder
371121000,COLOGNY,Bulk Carrier,3FHN2,9500704, Panama,,371121000,VesselFinder
371153000,HAI XUN 08201,Bulk Carrier,BVDP7,9168489, China,,413096040,VesselFinder
371166000,AZUL CIELO,Bulk Carrier,3EBM5,9278636, Panama,,371166000,VesselFinder
371169000,CHOU SHAN,Bulk Carrier,3EBM7,9296963, Panama,,371169000,VesselFinder
371177000,SAGAR JYOTI,Bulk Carrier,3FYM3,9520962, Panama,,371177000,VesselFinder
371201000,NAVIOS GEM,Bulk Carrier,H3XS,9682942, Panama,,371201000,VesselFinder
371207000,SUNNY ACE,Bulk Carrier,3EBR7,9302803, Panama,,371207000,VesselFinder
371210000,CENTURY BRIGHT,Bulk Carrier,3ENZ8,9694866, Panama,,371210000,VesselFinder
371229000,CACTUS K,Bulk Carrier,3FVL8,9524669, Panama,,371229000,VesselFinder
371246000,SEASTAR EMPRESS,Bulk Carrier,3FQE2,9602693, Panama,,371246000,VesselFinder
371251000,ZOSCO HUZHOU,Bulk Carrier,3EWU2,9467677, Panama,,371251000,VesselFinder
371265000,BULK MALAYSIA,Bulk Carrier,3FUV9,9659842, Panama,,371265000,VesselFinder
371274000,OCEAN CREATION,Bulk Carrier,3FAJ3,9398125, Panama,,371274000,VesselFinder
371281000,IRIS HALO,Bulk Carrier,3ECA8,9290854, Panama,,371281000,VesselFinder
371286000,DUBAI CROWN,Bulk Carrier,3ECB,9326378, Panama,,371286000,VesselFinder
371304000,BULK DENMARK,Bulk Carrier,3FAD3,9445772, Panama,,371304000,VesselFinder
371316000,TOPFLIGHT,Bulk Carrier,3ECD7,9278882, Panama,,371316000,VesselFinder
371323000,GLOBAL FAITH,Bulk Carrier,3FCU2,9554169, Panama,,371323000,VesselFinder
371326000,NORD ANGEL,Bulk Carrier,3FEP6,9478963, Panama,,371326000,VesselFinder
371332000,RISING WIND,Bulk Carrier,3EDC7,9582984, Panama,,371332000,VesselFinder
371360000,IKAN JENAHAR,Bulk Carrier,3FEQ3,9426855, Panama,,371360000,VesselFinder
371371000,LEO ADVANCE,Bulk Carrier,3ENJ2,9442225, Panama,,371371000,VesselFinder
371407000,ATLANTIC OASIS,Bulk Carrier,3FEZ4,9531650, Panama,,371407000,VesselFinder
371408000,UNIORDER,Bulk Carrier,3EAY6,9145970, Panama,,371408000,VesselFinder
371430000,PACIFIC OAK,Bulk Carrier,3ECX8,9331531, Panama,,371430000,VesselFinder
371436000,GOLDEN KIKU,Bulk Carrier,3ECR,9316933, Panama,,371436000,VesselFinder
371444000,SHOURONG HARMONY,Bulk Carrier,3EDB9,9578610, Panama,,371444000,VesselFinder
371452000,GREAT OCEAN,Bulk Carrier,3FDA5,9455375, Panama,,371452000,VesselFinder
371463000,GLOBAL STANDARD,Bulk Carrier,3ETY9,9550199, Panama,,371463000,VesselFinder
371486000,GRAND VENTURE,Bulk Carrier,3ECW2,9346342, Panama,,371486000,VesselFinder
371516000,AOM ELENA,Bulk Carrier,3EWM8,9414888, Panama,,371516000,VesselFinder
371518000,BERGE KOSCIUSZKO,Bulk Carrier,H9QH,9682954, Panama,,371518000,VesselFinder
371523000,TRIPLE STAR,Bulk Carrier,3EDA5,9317133, Panama,,371523000,VesselFinder
371545000,TAI PROSPERITY,Bulk Carrier,3EDC4,9303510, Panama,,371545000,VesselFinder
371554000,VOC DAISY,Bulk Carrier,3FEQ8,9154555, Panama,,371554000,VesselFinder
371555000,VOC ROSE,Bulk Carrier,3FPP7,9154567, Panama,,371555000,VesselFinder
371601000,MORNING ORCHID,Bulk Carrier,3FTE8,9470832, Panama,,371601000,VesselFinder
371605000,GALLEON,Bulk Carrier,3ECQ6,9691486, Panama,,371605000,VesselFinder
371623000,NAVIOS HELIOS,Bulk Carrier,3EDH3,9330317, Panama,,371623000,VesselFinder
371626000,NAVIOS SUN,Bulk Carrier,3EDM7,9342865, Panama,,371626000,VesselFinder
371628000,KEN TOKU,Bulk Carrier,3EDN3,9316945, Panama,,371628000,VesselFinder
371630000,ATLANTIC MARU,Bulk Carrier,H9NF,9675638, Panama,,371630000,VesselFinder
371639000,EVER LEADER,Bulk Carrier,3F+LP,9182186, Panama,,371639000,VesselFinder
371649000,GLOBAL WISDOM,Bulk Carrier,3EDP9,9317781, Panama,,371649000,VesselFinder
371655000,CIC OSLO,Bulk Carrier,3ENT5,9692818, Panama,,371655000,VesselFinder
371656000,OCEAN VIRGO,Bulk Carrier,3EDU4,9288497, Panama,,371656000,VesselFinder
371661000,CHANG AN,Bulk Carrier,3FNE2,9555280, Panama,,371661000,VesselFinder
371669000,TESORO,Bulk Carrier,3FUU8,9575436, Panama,,371669000,VesselFinder
371670000,HANJIN SAMARINDA,Bulk Carrier,3FSQ2,9537551, Panama,,371670000,VesselFinder
371681000,LBC ENERGY,Bulk Carrier,3FFZ2,9529607, Panama,,371681000,VesselFinder
371689000,CAPE SAMPAGITA,Bulk Carrier,7JRJ,9558220, Japan,,432982000,VesselFinder
371693000,SIRAYA WISDOM,Bulk Carrier,3EMJ4,9403841, Panama,,371693000,VesselFinder
371707000,SPARNA,Bulk Carrier,3EDS6,9317353, Panama,,371707000,VesselFinder
371712000,IRENE 2,Bulk Carrier,V7HI9,9346354, Marshall Islands,,538005830,VesselFinder
371720000,FORTUNE ERA,Bulk Carrier,3EXF3,9128116, Panama,,371720000,VesselFinder
371744000,FRONTIER FALCON,Bulk Carrier,3FRT5,9546980, Panama,,371744000,VesselFinder
371749000,TTM HARMONY,Bulk Carrier,3FDH7,9514016, Panama,,371749000,VesselFinder
371757000,NSS GRANDEUR,Bulk Carrier,3EEB6,9311452, Panama,,371757000,VesselFinder
371778000,CARIBBEAN ID,Bulk Carrier,H9GJ,9124146, Panama,,371778000,VesselFinder
371784000,CMB SAKURA,Bulk Carrier,3EGO3,9316854, Panama,,371784000,VesselFinder
371785000,STARFORD 6,Bulk Carrier,3FNL2,8221478, Panama,,371785000,VesselFinder
371802000,CAPE PELICAN,Bulk Carrier,D5GS8,9345609, Liberia,,636016556,VesselFinder
371806000,SANTA ISABELLA,Bulk Carrier,3EES8,9316816, Panama,,371806000,VesselFinder
371810000,MY FAIR LADY,Bulk Carrier,3EWC,9477282, Panama,,371810000,VesselFinder
